iso_time,epoch_seconds,sample_index,q1_raw,q1_voltage_mv,q1_notch,q1_notch_mv
2026-09-09T14:28:39.216,1788944319.2163,8268,-6294,-80.69,291,3.73
2026-09-09T14:28:39.231,1788944319.2320,8269,4802,61.56,-590,-7.56
2026-09-09T14:28:39.231,1788944319.2320,8270,-6380,-81.79,-768,-9.85
2026-09-09T14:28:39.248,1788944319.2481,8271,4425,56.73,-884,-11.33
2026-09-09T14:28:39.263,1788944319.2639,8272,-6384,-81.85,-979,-12.55
2026-09-09T14:28:39.263,1788944319.2639,8273,3937,50.47,-1102,-14.13
2026-09-09T14:28:39.279,1788944319.2800,8274,-6261,-80.27,-1193,-15.29
2026-09-09T14:28:39.279,1788944319.2800,8275,3444,44.15,-1286,-16.49
2026-09-09T14:28:39.315,1788944319.3151,8276,-5899,-75.63,-1318,-16.9
2026-09-09T14:28:39.315,1788944319.3151,8277,6603,84.65,-438,-5.62
2026-09-09T14:28:39.315,1788944319.3151,8278,-5453,-69.91,463,5.94
2026-09-09T14:28:39.327,1788944319.3280,8279,6715,86.09,603,7.73
2026-09-09T14:28:39.343,1788944319.3437,8280,-4996,-64.05,745,9.55
2026-09-09T14:28:39.343,1788944319.3437,8281,6727,86.24,862,11.05
2026-09-09T14:28:39.359,1788944319.3599,8282,-4524,-58.0,983,12.6
2026-09-09T14:28:39.359,1788944319.3599,8283,6544,83.9,1055,13.53
2026-09-09T14:28:39.375,1788944319.3759,8284,-4027,-51.63,1134,14.54
2026-09-09T14:28:39.391,1788944319.3918,8285,6255,80.19,1186,15.21
2026-09-09T14:28:39.391,1788944319.3918,8286,-3707,-47.53,1194,15.31
2026-09-09T14:28:39.407,1788944319.4077,8287,6156,78.92,1249,16.01
2026-09-09T14:28:39.407,1788944319.4077,8288,-7238,-92.79,341,4.37
2026-09-09T14:28:39.423,1788944319.4238,8289,5509,70.63,-703,-9.01
2026-09-09T14:28:39.439,1788944319.4396,8290,-7659,-98.19,-970,-12.44
2026-09-09T14:28:39.456,1788944319.4570,8291,4624,59.28,-1297,-16.63
2026-09-09T14:28:39.456,1788944319.4570,8292,-4363,-55.94,-694,-8.9
2026-09-09T14:28:39.471,1788944319.4714,8293,2816,36.1,-322,-4.13
2026-09-09T14:28:39.471,1788944319.4714,8294,-4363,-55.94,-774,-9.92
2026-09-09T14:28:39.487,1788944319.4875,8295,2335,29.94,-894,-11.46
2026-09-09T14:28:39.503,1788944319.5031,8296,-4104,-52.62,-950,-12.18
2026-09-09T14:28:39.503,1788944319.5031,8297,4694,60.18,-295,-3.78
2026-09-09T14:28:39.519,1788944319.5192,8298,-3839,-49.22,361,4.63
2026-09-09T14:28:39.519,1788944319.5192,8299,4712,60.41,432,5.54
2026-09-09T14:28:39.535,1788944319.5354,8300,-3493,-44.78,523,6.71
2026-09-09T14:28:39.553,1788944319.5535,8301,4617,59.19,585,7.5
2026-09-09T14:28:39.559,1788944319.5596,8302,-3113,-39.91,657,8.42
2026-09-09T14:28:39.567,1788944319.5680,8303,4412,56.56,700,8.97
2026-09-09T14:28:39.583,1788944319.5831,8304,-2763,-35.42,737,9.45
2026-09-09T14:28:39.598,1788944319.5990,8305,4126,52.9,753,9.65
2026-09-09T14:28:39.605,1788944319.6051,8306,-4740,-60.77,187,2.4
2026-09-09T14:28:39.615,1788944319.6150,8307,3779,48.45,-394,-5.05
2026-09-09T14:28:39.615,1788944319.6150,8308,-4781,-61.29,-491,-6.29
2026-09-09T14:28:39.630,1788944319.6308,8309,3395,43.53,-597,-7.65
2026-09-09T14:28:39.630,1788944319.6308,8310,-4761,-61.04,-688,-8.82
2026-09-09T14:28:39.646,1788944319.6467,8311,3040,38.97,-772,-9.9
2026-09-09T14:28:39.662,1788944319.6625,8312,-4636,-59.44,-830,-10.64
2026-09-09T14:28:39.662,1788944319.6625,8313,2626,33.67,-902,-11.56
2026-09-09T14:28:39.678,1788944319.6786,8314,-4421,-56.68,-952,-12.21
2026-09-09T14:28:39.694,1788944319.6944,8315,2302,29.51,-979,-12.55
2026-09-09T14:28:39.694,1788944319.6944,8316,-4080,-52.31,-975,-12.5
2026-09-09T14:28:39.710,1788944319.7104,8317,4701,60.27,-290,-3.72
2026-09-09T14:28:39.721,1788944319.7217,8318,-3700,-47.44,405,5.19
2026-09-09T14:28:39.727,1788944319.7278,8319,4690,60.13,497,6.37
2026-09-09T14:28:39.742,1788944319.7423,8320,-3344,-42.87,584,7.49
2026-09-09T14:28:39.742,1788944319.7423,8321,4617,59.19,654,8.38
2026-09-09T14:28:39.757,1788944319.7577,8322,-3025,-38.78,716,9.18
2026-09-09T14:28:39.773,1788944319.7735,8323,4424,56.72,747,9.58
2026-09-09T14:28:39.773,1788944319.7735,8324,-2615,-33.53,802,10.28
2026-09-09T14:28:39.789,1788944319.7895,8325,4133,52.99,831,10.65
2026-09-09T14:28:39.805,1788944319.8056,8326,-4697,-60.22,238,3.05
2026-09-09T14:28:39.805,1788944319.8056,8327,3761,48.22,-375,-4.81
2026-09-09T14:28:39.821,1788944319.8214,8328,-4750,-60.9,-482,-6.18
2026-09-09T14:28:39.821,1788944319.8214,8329,3349,42.94,-598,-7.67
2026-09-09T14:28:39.837,1788944319.8371,8330,-4770,-61.15,-706,-9.05
2026-09-09T14:28:39.837,1788944319.8371,8331,2970,38.08,-806,-10.33
2026-09-09T14:28:39.868,1788944319.8690,8332,-4641,-59.5,-868,-11.13
2026-09-09T14:28:39.868,1788944319.8690,8333,2601,33.35,-928,-11.9
2026-09-09T14:28:39.884,1788944319.8847,8334,-4429,-56.78,-967,-12.4
2026-09-09T14:28:39.884,1788944319.8847,8335,2225,28.53,-1008,-12.92
2026-09-09T14:28:39.900,1788944319.9008,8336,-4136,-53.03,-1029,-13.19
2026-09-09T14:28:39.916,1788944319.9165,8337,4721,60.53,-332,-4.26
2026-09-09T14:28:39.916,1788944319.9165,8338,-3775,-48.4,382,4.9
2026-09-09T14:28:39.932,1788944319.9322,8339,4734,60.69,476,6.1
2026-09-09T14:28:39.932,1788944319.9322,8340,-3395,-43.53,574,7.36
2026-09-09T14:28:39.948,1788944319.9484,8341,4607,59.06,637,8.17
2026-09-09T14:28:39.959,1788944319.9596,8342,-3015,-38.65,701,8.99
2026-09-09T14:28:39.966,1788944319.9669,8343,4461,57.19,759,9.73
2026-09-09T14:28:39.979,1788944319.9800,8344,-2678,-34.33,807,10.35
2026-09-09T14:28:39.979,1788944319.9800,8345,4154,53.26,814,10.44
2026-09-09T14:28:39.995,1788944319.9960,8346,-4716,-60.46,228,2.92
2026-09-09T14:28:40.011,1788944320.0117,8347,3774,48.38,-376,-4.82
2026-09-09T14:28:40.011,1788944320.0117,8348,-4801,-61.55,-493,-6.32
2026-09-09T14:28:40.027,1788944320.0276,8349,3418,43.82,-603,-7.73
2026-09-09T14:28:40.043,1788944320.0437,8350,-4762,-61.05,-682,-8.74
2026-09-09T14:28:40.059,1788944320.0599,8351,3062,39.26,-761,-9.76
2026-09-09T14:28:40.059,1788944320.0599,8352,-4633,-59.4,-818,-10.49
2026-09-09T14:28:40.059,1788944320.0599,8353,2684,34.41,-880,-11.28
2026-09-09T14:28:40.075,1788944320.0755,8354,-4403,-56.45,-917,-11.76
2026-09-09T14:28:40.091,1788944320.0914,8355,2307,29.58,-954,-12.23
2026-09-09T14:28:40.091,1788944320.0914,8356,-4079,-52.29,-967,-12.4
2026-09-09T14:28:40.107,1788944320.1075,8357,4814,61.72,-260,-3.33
2026-09-09T14:28:40.123,1788944320.1231,8358,-3727,-47.78,455,5.83
2026-09-09T14:28:40.123,1788944320.1231,8359,4790,61.41,537,6.88
2026-09-09T14:28:40.139,1788944320.1392,8360,-3355,-43.01,624,8.0
2026-09-09T14:28:40.161,1788944320.1613,8361,4710,60.38,697,8.94
2026-09-09T14:28:40.161,1788944320.1613,8362,-2985,-38.27,770,9.87
2026-09-09T14:28:40.171,1788944320.1713,8363,4495,57.63,808,10.36
2026-09-09T14:28:40.171,1788944320.1713,8364,-2600,-33.33,851,10.91
2026-09-09T14:28:40.187,1788944320.1871,8365,4151,53.22,861,11.04
2026-09-09T14:28:40.203,1788944320.2031,8366,-4747,-60.86,238,3.05
2026-09-09T14:28:40.203,1788944320.2031,8367,3782,48.49,-391,-5.01
2026-09-09T14:28:40.218,1788944320.2188,8368,-4789,-61.4,-493,-6.32
2026-09-09T14:28:40.218,1788944320.2188,8369,3370,43.21,-607,-7.78
2026-09-09T14:28:40.234,1788944320.2349,8370,-4737,-60.73,-697,-8.94
2026-09-09T14:28:40.253,1788944320.2530,8371,2955,37.88,-788,-10.1
2026-09-09T14:28:40.261,1788944320.2616,8372,-4624,-59.28,-863,-11.06
2026-09-09T14:28:40.266,1788944320.2667,8373,2573,32.99,-930,-11.92
2026-09-09T14:28:40.282,1788944320.2828,8374,-4388,-56.26,-967,-12.4
2026-09-09T14:28:40.298,1788944320.2987,8375,2253,28.88,-988,-12.67
2026-09-09T14:28:40.298,1788944320.2987,8376,-4072,-52.21,-989,-12.68
2026-09-09T14:28:40.314,1788944320.3147,8377,4785,61.35,-277,-3.55
2026-09-09T14:28:40.317,1788944320.3177,8378,-3679,-47.17,454,5.82
2026-09-09T14:28:40.330,1788944320.3305,8379,4749,60.88,544,6.97
2026-09-09T14:28:40.330,1788944320.3305,8380,-3359,-43.06,615,7.88
2026-09-09T14:28:40.346,1788944320.3465,8381,4641,59.5,668,8.56
2026-09-09T14:28:40.361,1788944320.3619,8382,-2976,-38.15,736,9.44
2026-09-09T14:28:40.361,1788944320.3619,8383,4419,56.65,777,9.96
2026-09-09T14:28:40.377,1788944320.3780,8384,-2627,-33.68,808,10.36
2026-09-09T14:28:40.393,1788944320.3937,8385,4092,52.46,814,10.44
2026-09-09T14:28:40.393,1788944320.3937,8386,-4770,-61.15,196,2.51
2026-09-09T14:28:40.409,1788944320.4096,8387,3732,47.85,-429,-5.5
2026-09-09T14:28:40.409,1788944320.4096,8388,-4827,-61.88,-534,-6.85
2026-09-09T14:28:40.441,1788944320.4412,8389,3324,42.62,-650,-8.33
2026-09-09T14:28:40.441,1788944320.4412,8390,-4786,-61.36,-742,-9.51
2026-09-09T14:28:40.441,1788944320.4412,8391,2922,37.46,-832,-10.67
2026-09-09T14:28:40.463,1788944320.4633,8392,-4664,-59.79,-902,-11.56
2026-09-09T14:28:40.472,1788944320.4729,8393,2585,33.14,-956,-12.26
2026-09-09T14:28:40.472,1788944320.4729,8394,-4417,-56.63,-978,-12.54
2026-09-09T14:28:40.488,1788944320.4887,8395,2233,28.63,-1004,-12.87
2026-09-09T14:28:40.488,1788944320.4887,8396,-4108,-52.67,-1015,-13.01
2026-09-09T14:28:40.504,1788944320.5049,8397,4801,61.55,-296,-3.79
2026-09-09T14:28:40.520,1788944320.5206,8398,-3743,-47.99,437,5.6
2026-09-09T14:28:40.536,1788944320.5366,8399,4754,60.95,517,6.63
2026-09-09T14:28:40.536,1788944320.5366,8400,-3374,-43.26,597,7.65
2026-09-09T14:28:40.536,1788944320.5366,8401,4666,59.82,668,8.56
2026-09-09T14:28:40.559,1788944320.5595,8402,-2967,-38.04,747,9.58
2026-09-09T14:28:40.570,1788944320.5705,8403,4484,57.49,804,10.31
2026-09-09T14:28:40.584,1788944320.5844,8404,-2539,-32.55,865,11.09
2026-09-09T14:28:40.584,1788944320.5844,8405,3801,48.73,801,10.27
2026-09-09T14:28:40.600,1788944320.6004,8406,-4484,-57.49,144,1.85
2026-09-09T14:28:40.600,1788944320.6004,8407,3358,43.05,-453,-5.81
2026-09-09T14:28:40.616,1788944320.6166,8408,-4339,-55.63,-527,-6.76
2026-09-09T14:28:40.632,1788944320.6324,8409,2983,38.24,-585,-7.5
2026-09-09T14:28:40.632,1788944320.6324,8410,-4218,-54.08,-648,-8.31
2026-09-09T14:28:40.655,1788944320.6556,8411,2577,33.04,-719,-9.22
2026-09-09T14:28:40.663,1788944320.6636,8412,-4032,-51.69,-774,-9.92
2026-09-09T14:28:40.663,1788944320.6636,8413,2225,28.53,-816,-10.46
2026-09-09T14:28:40.679,1788944320.6796,8414,-3752,-48.1,-834,-10.69
2026-09-09T14:28:40.679,1788944320.6796,8415,1898,24.33,-846,-10.85
2026-09-09T14:28:40.695,1788944320.6958,8416,-3432,-44.0,-847,-10.86
2026-09-09T14:28:40.712,1788944320.7123,8417,3947,50.6,-255,-3.27
2026-09-09T14:28:40.721,1788944320.7218,8418,-3180,-40.77,320,4.1
2026-09-09T14:28:40.730,1788944320.7301,8419,3980,51.03,391,5.01
2026-09-09T14:28:40.744,1788944320.7441,8420,-2872,-36.82,477,6.12
2026-09-09T14:28:40.744,1788944320.7441,8421,3916,50.21,538,6.9
2026-09-09T14:28:40.759,1788944320.7598,8422,-2566,-32.9,598,7.67
2026-09-09T14:28:40.764,1788944320.7649,8423,3806,48.79,647,8.29
2026-09-09T14:28:40.775,1788944320.7755,8424,-2273,-29.14,693,8.88
2026-09-09T14:28:40.791,1788944320.7915,8425,3534,45.31,698,8.95
2026-09-09T14:28:40.791,1788944320.7915,8426,-3989,-51.14,201,2.58
2026-09-09T14:28:40.810,1788944320.8106,8427,3278,42.03,-292,-3.74
2026-09-09T14:28:40.823,1788944320.8230,8428,-4059,-52.04,-373,-4.78
2026-09-09T14:28:40.823,1788944320.8230,8429,3042,39.0,-450,-5.77
2026-09-09T14:28:40.839,1788944320.8392,8430,-4105,-52.63,-520,-6.67
2026-09-09T14:28:40.855,1788944320.8550,8431,2762,35.41,-602,-7.72
2026-09-09T14:28:40.855,1788944320.8550,8432,-4113,-52.73,-674,-8.64
2026-09-09T14:28:40.870,1788944320.8707,8433,2515,32.24,-738,-9.46
2026-09-09T14:28:40.870,1788944320.8707,8434,-4239,-54.35,-831,-10.65
2026-09-09T14:28:40.886,1788944320.8867,8435,2323,29.78,-910,-11.67
2026-09-09T14:28:40.902,1788944320.9025,8436,-3943,-50.55,-884,-11.33
2026-09-09T14:28:40.902,1788944320.9025,8437,4833,61.96,-183,-2.35
2026-09-09T14:28:40.918,1788944320.9182,8438,-3389,-43.45,583,7.47
2026-09-09T14:28:40.918,1788944320.9182,8439,4734,60.69,697,8.94
2026-09-09T14:28:40.934,1788944320.9343,8440,-3183,-40.81,724,9.28
2026-09-09T14:28:40.950,1788944320.9501,8441,4612,59.13,745,9.55
2026-09-09T14:28:40.950,1788944320.9501,8442,-2782,-35.67,814,10.44
2026-09-09T14:28:40.968,1788944320.9682,8443,4376,56.1,856,10.97
2026-09-09T14:28:40.981,1788944320.9814,8444,-2431,-31.17,884,11.33
2026-09-09T14:28:40.997,1788944320.9975,8445,4059,52.04,893,11.45
2026-09-09T14:28:40.997,1788944320.9975,8446,-4695,-60.19,248,3.18
2026-09-09T14:28:41.013,1788944321.0134,8447,3678,47.15,-414,-5.31
2026-09-09T14:28:41.013,1788944321.0134,8448,-4752,-60.92,-523,-6.71
2026-09-09T14:28:41.029,1788944321.0292,8449,3281,42.06,-637,-8.17
2026-09-09T14:28:41.029,1788944321.0292,8450,-4693,-60.17,-721,-9.24
2026-09-09T14:28:41.045,1788944321.0451,8451,2906,37.26,-800,-10.26
2026-09-09T14:28:41.060,1788944321.0608,8452,-4555,-58.4,-859,-11.01
2026-09-09T14:28:41.067,1788944321.0671,8453,2509,32.17,-924,-11.85
2026-09-09T14:28:41.078,1788944321.0787,8454,-4292,-55.03,-958,-12.28
2026-09-09T14:28:41.092,1788944321.0927,8455,2188,28.05,-972,-12.46
2026-09-09T14:28:41.092,1788944321.0927,8456,-3988,-51.13,-976,-12.51
2026-09-09T14:28:41.108,1788944321.1085,8457,4828,61.9,-240,-3.08
2026-09-09T14:28:41.124,1788944321.1246,8458,-3616,-46.36,513,6.58
2026-09-09T14:28:41.124,1788944321.1246,8459,4776,61.23,593,7.6
2026-09-09T14:28:41.140,1788944321.1405,8460,-3280,-42.05,664,8.51
2026-09-09T14:28:41.140,1788944321.1405,8461,4667,59.83,720,9.23
2026-09-09T14:28:41.156,1788944321.1567,8462,-2878,-36.9,794,10.18
2026-09-09T14:28:41.172,1788944321.1726,8463,4400,56.41,827,10.6
2026-09-09T14:28:41.172,1788944321.1726,8464,-2546,-32.64,844,10.82
2026-09-09T14:28:41.188,1788944321.1888,8465,4056,52.0,841,10.78
2026-09-09T14:28:41.204,1788944321.2047,8466,-4785,-61.35,195,2.5
2026-09-09T14:28:41.204,1788944321.2047,8467,3664,46.97,-463,-5.94
2026-09-09T14:28:41.220,1788944321.2208,8468,-4846,-62.13,-576,-7.38
2026-09-09T14:28:41.220,1788944321.2208,8469,3296,42.26,-683,-8.76
2026-09-09T14:28:41.236,1788944321.2367,8470,-4746,-60.85,-750,-9.62
2026-09-09T14:28:41.236,1788944321.2367,8471,2857,36.63,-835,-10.71
2026-09-09T14:28:41.269,1788944321.2690,8472,-4572,-58.62,-901,-11.55
2026-09-09T14:28:41.269,1788944321.2690,8473,2508,32.15,-945,-12.12
2026-09-09T14:28:41.284,1788944321.2850,8474,-4272,-54.77,-957,-12.27
2026-09-09T14:28:41.284,1788944321.2850,8475,4754,60.95,-321,-4.12
2026-09-09T14:28:41.300,1788944321.3009,8476,-3980,-51.03,314,4.03
2026-09-09T14:28:41.316,1788944321.3166,8477,4799,61.53,398,5.1
2026-09-09T14:28:41.316,1788944321.3166,8478,-3635,-46.6,495,6.35
2026-09-09T14:28:41.332,1788944321.3327,8479,4748,60.87,569,7.29
2026-09-09T14:28:41.332,1788944321.3327,8480,-3212,-41.18,662,8.49
2026-09-09T14:28:41.348,1788944321.3486,8481,4603,59.01,731,9.37
2026-09-09T14:28:41.348,1788944321.3486,8482,-2825,-36.22,792,10.15
2026-09-09T14:28:41.367,1788944321.3674,8483,4312,55.28,816,10.46
2026-09-09T14:28:41.380,1788944321.3810,8484,-2465,-31.6,833,10.68
2026-09-09T14:28:41.380,1788944321.3810,8485,4008,51.38,847,10.86
2026-09-09T14:28:41.396,1788944321.3969,8486,-4769,-61.14,195,2.5
2026-09-09T14:28:41.413,1788944321.4131,8487,3619,46.4,-478,-6.13
2026-09-09T14:28:41.413,1788944321.4131,8488,-4806,-61.62,-585,-7.5
2026-09-09T14:28:41.428,1788944321.4290,8489,3219,41.27,-694,-8.9
2026-09-09T14:28:41.444,1788944321.4448,8490,-4750,-60.9,-780,-10.0
2026-09-09T14:28:41.444,1788944321.4448,8491,2841,36.42,-860,-11.03
2026-09-09T14:28:41.460,1788944321.4608,8492,-4556,-58.41,-906,-11.62
2026-09-09T14:28:41.467,1788944321.4678,8493,2472,31.69,-950,-12.18
2026-09-09T14:28:41.476,1788944321.4769,8494,-4288,-54.97,-975,-12.5
2026-09-09T14:28:41.492,1788944321.4926,8495,4759,61.01,-337,-4.32
2026-09-09T14:28:41.492,1788944321.4926,8496,-3939,-50.5,322,4.13
2026-09-09T14:28:41.508,1788944321.5086,8497,4784,61.33,416,5.33
2026-09-09T14:28:41.508,1788944321.5086,8498,-3566,-45.72,515,6.6
2026-09-09T14:28:41.524,1788944321.5243,8499,4693,60.17,586,7.51
2026-09-09T14:28:41.539,1788944321.5400,8500,-3194,-40.95,656,8.41
2026-09-09T14:28:41.559,1788944321.5595,8501,4533,58.12,709,9.09
2026-09-09T14:28:41.559,1788944321.5595,8502,-2835,-36.35,759,9.73
2026-09-09T14:28:41.572,1788944321.5729,8503,4278,54.85,785,10.06
2026-09-09T14:28:41.572,1788944321.5729,8504,-2470,-31.67,812,10.41
2026-09-09T14:28:41.587,1788944321.5874,8505,3927,50.35,816,10.46
2026-09-09T14:28:41.603,1788944321.6035,8506,-4837,-62.01,136,1.74
2026-09-09T14:28:41.603,1788944321.6035,8507,3539,45.37,-552,-7.08
2026-09-09T14:28:41.625,1788944321.6252,8508,-4822,-61.82,-646,-8.28
2026-09-09T14:28:41.631,1788944321.6314,8509,3156,40.46,-738,-9.46
2026-09-09T14:28:41.634,1788944321.6350,8510,-4725,-60.58,-809,-10.37
2026-09-09T14:28:41.650,1788944321.6510,8511,2742,35.15,-888,-11.38
2026-09-09T14:28:41.650,1788944321.6510,8512,-4542,-58.23,-946,-12.13
2026-09-09T14:28:41.668,1788944321.6683,8513,2377,30.47,-992,-12.72
2026-09-09T14:28:41.682,1788944321.6828,8514,-4254,-54.54,-1011,-12.96
2026-09-09T14:28:41.698,1788944321.6988,8515,4749,60.88,-346,-4.44
2026-09-09T14:28:41.698,1788944321.6988,8516,-3921,-50.27,330,4.23
2026-09-09T14:28:41.714,1788944321.7147,8517,4778,61.26,421,5.4
2026-09-09T14:28:41.721,1788944321.7217,8518,-3520,-45.13,528,6.77
2026-09-09T14:28:41.731,1788944321.7311,8519,4735,60.71,618,7.92
2026-09-09T14:28:41.731,1788944321.7311,8520,-3137,-40.22,703,9.01
2026-09-09T14:28:41.746,1788944321.7465,8521,4569,58.58,757,9.71
2026-09-09T14:28:41.762,1788944321.7622,8522,-2787,-35.73,803,10.29
2026-09-09T14:28:41.768,1788944321.7685,8523,4290,55.0,821,10.53
2026-09-09T14:28:41.778,1788944321.7783,8524,-2435,-31.22,839,10.76
2026-09-09T14:28:41.778,1788944321.7783,8525,3918,50.23,834,10.69
2026-09-09T14:28:41.794,1788944321.7941,8526,-4802,-61.56,149,1.91
2026-09-09T14:28:41.809,1788944321.8099,8527,3510,45.0,-544,-6.97
2026-09-09T14:28:41.825,1788944321.8256,8528,-4751,-60.91,-634,-8.13
2026-09-09T14:28:41.825,1788944321.8256,8529,3090,39.62,-726,-9.31
2026-09-09T14:28:41.841,1788944321.8415,8530,-4630,-59.36,-801,-10.27
2026-09-09T14:28:41.857,1788944321.8572,8531,2695,34.55,-869,-11.14
2026-09-09T14:28:41.857,1788944321.8572,8532,-4424,-56.72,-916,-11.74
2026-09-09T14:28:41.872,1788944321.8730,8533,2342,30.03,-953,-12.22
2026-09-09T14:28:41.872,1788944321.8730,8534,-4116,-52.77,-964,-12.36
2026-09-09T14:28:41.888,1788944321.8888,8535,4673,59.91,-305,-3.91
2026-09-09T14:28:41.888,1788944321.8888,8536,-3748,-48.05,370,4.74
2026-09-09T14:28:41.904,1788944321.9049,8537,4638,59.46,453,5.81
2026-09-09T14:28:41.920,1788944321.9205,8538,-3336,-42.77,548,7.03
2026-09-09T14:28:41.920,1788944321.9205,8539,4566,58.54,633,8.12
2026-09-09T14:28:41.936,1788944321.9367,8540,-2949,-37.81,711,9.12
2026-09-09T14:28:41.952,1788944321.9525,8541,4392,56.31,765,9.81
2026-09-09T14:28:41.971,1788944321.9710,8542,-2599,-33.32,809,10.37
2026-09-09T14:28:41.971,1788944321.9710,8543,4281,54.88,868,11.13
2026-09-09T14:28:41.971,1788944321.9710,8544,-3236,-41.49,681,8.73
2026-09-09T14:28:41.984,1788944321.9844,8545,5157,66.12,741,9.5
2026-09-09T14:28:42.002,1788944322.0023,8546,-6225,-79.81,213,2.73
2026-09-09T14:28:42.002,1788944322.0023,8547,4692,60.15,-651,-8.35
2026-09-09T14:28:42.022,1788944322.0228,8548,-6117,-78.42,-740,-9.49
2026-09-09T14:28:42.031,1788944322.0320,8549,4208,53.95,-834,-10.69
2026-09-09T14:28:42.031,1788944322.0320,8550,-6096,-78.15,-950,-12.18
2026-09-09T14:28:42.047,1788944322.0478,8551,3749,48.06,-1059,-13.58
2026-09-09T14:28:42.063,1788944322.0639,8552,-5945,-76.22,-1136,-14.56
2026-09-09T14:28:42.069,1788944322.0698,8553,3329,42.68,-1203,-15.42
2026-09-09T14:28:42.079,1788944322.0799,8554,-5667,-72.65,-1239,-15.88
2026-09-09T14:28:42.079,1788944322.0799,8555,6162,79.0,-461,-5.91
2026-09-09T14:28:42.095,1788944322.0960,8556,-5325,-68.27,333,4.27
2026-09-09T14:28:42.111,1788944322.1119,8557,6248,80.1,440,5.64
2026-09-09T14:28:42.111,1788944322.1119,8558,-4850,-62.18,580,7.44
2026-09-09T14:28:42.127,1788944322.1276,8559,6233,79.91,695,8.91
2026-09-09T14:28:42.144,1788944322.1445,8560,-4417,-56.63,799,10.24
2026-09-09T14:28:42.144,1788944322.1445,8561,6049,77.55,862,11.05
2026-09-09T14:28:42.159,1788944322.1595,8562,-3986,-51.1,923,11.83
2026-09-09T14:28:42.169,1788944322.1698,8563,5766,73.92,960,12.31
2026-09-09T14:28:42.175,1788944322.1756,8564,-3560,-45.64,996,12.77
2026-09-09T14:28:42.191,1788944322.1915,8565,5390,69.1,1009,12.94
2026-09-09T14:28:42.191,1788944322.1915,8566,-6545,-83.91,168,2.15
2026-09-09T14:28:42.207,1788944322.2071,8567,4994,64.03,-677,-8.68
2026-09-09T14:28:42.207,1788944322.2071,8568,-6629,-84.99,-797,-10.22
2026-09-09T14:28:42.239,1788944322.2391,8569,4538,58.18,-932,-11.95
2026-09-09T14:28:42.239,1788944322.2391,8570,-6587,-84.45,-1035,-13.27
2026-09-09T14:28:42.254,1788944322.2548,8571,4088,52.41,-1137,-14.58
2026-09-09T14:28:42.254,1788944322.2548,8572,-6419,-82.29,-1208,-15.49
2026-09-09T14:28:42.269,1788944322.2700,8573,3592,46.05,-1290,-16.54
2026-09-09T14:28:42.285,1788944322.2860,8574,-5957,-76.37,-1298,-16.64
2026-09-09T14:28:42.285,1788944322.2860,8575,6370,81.67,-488,-6.26
2026-09-09T14:28:42.301,1788944322.3018,8576,-5381,-68.99,350,4.49
2026-09-09T14:28:42.301,1788944322.3018,8577,6236,79.95,461,5.91
2026-09-09T14:28:42.317,1788944322.3177,8578,-4738,-60.74,588,7.54
2026-09-09T14:28:42.333,1788944322.3336,8579,5454,69.92,553,7.09
2026-09-09T14:28:42.333,1788944322.3336,8580,-2974,-38.13,799,10.24
2026-09-09T14:28:42.349,1788944322.3494,8581,4678,59.97,1046,13.41
2026-09-09T14:28:42.349,1788944322.3494,8582,-2731,-35.01,912,11.69
2026-09-09T14:28:42.371,1788944322.3710,8583,4241,54.37,864,11.08
2026-09-09T14:28:42.381,1788944322.3811,8584,-2427,-31.12,831,10.65
2026-09-09T14:28:42.381,1788944322.3811,8585,3873,49.65,815,10.45
2026-09-09T14:28:42.397,1788944322.3971,8586,-4823,-61.83,124,1.59
2026-09-09T14:28:42.412,1788944322.4130,8587,3489,44.73,-571,-7.32
2026-09-09T14:28:42.428,1788944322.4287,8588,-4863,-62.35,-677,-8.68
2026-09-09T14:28:42.428,1788944322.4287,8589,3094,39.67,-786,-10.08
2026-09-09T14:28:42.428,1788944322.4287,8590,-4757,-60.99,-858,-11.0
2026-09-09T14:28:42.444,1788944322.4448,8591,2737,35.09,-921,-11.81
2026-09-09T14:28:42.460,1788944322.4605,8592,-4537,-58.17,-955,-12.24
2026-09-09T14:28:42.471,1788944322.4713,8593,2361,30.27,-994,-12.74
2026-09-09T14:28:42.476,1788944322.4764,8594,-4201,-53.86,-1004,-12.87
2026-09-09T14:28:42.492,1788944322.4925,8595,4797,61.5,-311,-3.99
2026-09-09T14:28:42.492,1788944322.4925,8596,-3856,-49.44,384,4.92
2026-09-09T14:28:42.508,1788944322.5083,8597,4810,61.67,473,6.06
2026-09-09T14:28:42.524,1788944322.5243,8598,-3504,-44.92,565,7.24
2026-09-09T14:28:42.524,1788944322.5243,8599,4734,60.69,634,8.13
2026-09-09T14:28:42.540,1788944322.5402,8600,-3121,-40.01,710,9.1
2026-09-09T14:28:42.540,1788944322.5402,8601,4529,58.06,755,9.68
2026-09-09T14:28:42.559,1788944322.5595,8602,-2727,-34.96,802,10.28
2026-09-09T14:28:42.573,1788944322.5731,8603,4229,54.22,826,10.59
2026-09-09T14:28:42.573,1788944322.5731,8604,-2383,-30.55,837,10.73
2026-09-09T14:28:42.587,1788944322.5877,8605,3857,49.45,830,10.64
2026-09-09T14:28:42.603,1788944322.6034,8606,-4819,-61.78,128,1.64
